song_title,artist_id_spotify,artist_name_spotify,artist_name_genius,song_date,song_filename
Rubber Bands,0CkbPVBpOwwz9NPPglFKyq,RAY BLK,Nines,2018-04-20,Lyrics_RAYBLK_RubberBands.json
Scared of Love,0CkbPVBpOwwz9NPPglFKyq,RAY BLK,Rudimental,2019-01-11,Lyrics_RAYBLK_ScaredofLove.json
Burberry Headband,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,Lil Mosey,2018-10-19,Lyrics_LilMosey_BurberryHeadband.json
Bust Down Cartier,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,Lil Mosey,2019-03-15,Lyrics_LilMosey_BustDownCartier.json
G Walk,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,Lil Mosey & Chris Brown,2019-06-07,Lyrics_LilMosey_GWalk.json
Kamikaze,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,Lil Mosey,2018-10-19,Lyrics_LilMosey_Kamikaze.json
Noticed,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,Lil Mosey,2018-07-20,Lyrics_LilMosey_Noticed.json
Pull Up,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,Lil Mosey,2017-12-07,Lyrics_LilMosey_PullUp.json
Stuck in a Dream,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,Lil Mosey,2019-09-17,Lyrics_LilMosey_StuckInADream.json
Butterflies,4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,AJ Tracey & Not3s,2018-05-30,Lyrics_AJTracey_Butterflies.json
Cat Pack,4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,AJ Tracey,2019-10-02,Lyrics_AJTracey_CatPack.json
Ladbroke Grove,4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,AJ Tracey,2019-01-08,Lyrics_AJTracey_LadbrokeGrove.json
Psych Out!,4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,AJ Tracey,2019-01-09,Lyrics_AJTracey_PsychOut.json
Thiago Silva,4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,Dave,2016-05-13,Lyrics_AJTracey_ThiagoSilva.json
Bottom Bitch,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Doja Cat,2019-10-03,Lyrics_DojaCat_BottomBitch.json
Candy,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Doja Cat,2016-09-09,Lyrics_DojaCat_Candy.json
Juicy,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Doja Cat,2019-03-01,Lyrics_DojaCat_Juicy.json
Rules,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Doja Cat,2019-10-24,Lyrics_DojaCat_Rules.json
Say So,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Doja Cat,2019-11-07,Lyrics_DojaCat_SaySo.json
Tia Tamera,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Doja Cat,2019-02-20,Lyrics_DojaCat_TiaTamera.json
Dream,4KKnsk3tGkfwChmUmmJ0kh,Capo Lee,Capo Lee,2017-11-24,Lyrics_CapoLee_Dream.json
Gyal From Brum,4KKnsk3tGkfwChmUmmJ0kh,Capo Lee,Capo Lee,2017-05-05,Lyrics_CapoLee_GyalFromBrum.json
Liff,4KKnsk3tGkfwChmUmmJ0kh,Capo Lee,Capo Lee,2015-11-02,Lyrics_CapoLee_Liff.json
Mud,4KKnsk3tGkfwChmUmmJ0kh,Capo Lee,Capo Lee,2016-09-01,Lyrics_CapoLee_Mud.json
Mula,4KKnsk3tGkfwChmUmmJ0kh,Capo Lee,Capo Lee,2017-06-19,Lyrics_CapoLee_Mula.json
Drowning,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,A Boogie Wit da Hoodie,2017-03-10,Lyrics_ABoogieWitdaHoodie_Drowning.json
Look Back at It,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,A Boogie Wit da Hoodie,2018-12-07,Lyrics_ABoogieWitdaHoodie_LookBackatIt.json
Party,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,Paulo Londra,2019-09-26,Lyrics_ABoogieWitdaHoodie_Party.json
Startender,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,A Boogie Wit da Hoodie,2018-12-14,Lyrics_ABoogieWitdaHoodie_Startender.json
Swervin,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,A Boogie Wit da Hoodie,2018-12-21,Lyrics_ABoogieWitdaHoodie_Swervin.json
Come Thru,57LYzLEk2LcFghVwuWbcuS,Summer Walker,Summer Walker & Usher,2019-10-04,Lyrics_SummerWalker_ComeThru.json
Girls Need Love,57LYzLEk2LcFghVwuWbcuS,Summer Walker,Summer Walker,2018-07-26,Lyrics_SummerWalker_GirlsNeedLove.json
Playing Games,57LYzLEk2LcFghVwuWbcuS,Summer Walker,Summer Walker,2019-08-23,Lyrics_SummerWalker_PlayingGames.json
Something Real,57LYzLEk2LcFghVwuWbcuS,Summer Walker,"Summer Walker, London on da Track & Chris Brown",2019-11-22,Lyrics_SummerWalker_SomethingReal.json
Stretch You Out,57LYzLEk2LcFghVwuWbcuS,Summer Walker,Summer Walker,2019-09-24,Lyrics_SummerWalker_StretchYouOut.json
Animal,44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,Stunna 4 Vegas,2018-09-25,Lyrics_Stunna4Vegas_Animal.json
Ashley,44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,Stunna 4 Vegas,2019-05-10,Lyrics_Stunna4Vegas_Ashley.json
Havin My Way,44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,Stunna 4 Vegas,2019-05-10,Lyrics_Stunna4Vegas_HavinMyWay.json
Sticks,44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,Stunna 4 Vegas,2019-05-10,Lyrics_Stunna4Vegas_Sticks.json
Up the Smoke,44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,Stunna 4 Vegas,2019-11-08,Lyrics_Stunna4Vegas_UptheSmoke.json
Kennington Where It Started,5FxsPS1K61fHEVB3FNZw6Y,Blanco,Harlem Spartans,2017-01-15,Lyrics_Blanco_KenningtonWhereItStarted.json
Money on the Road,5FxsPS1K61fHEVB3FNZw6Y,Blanco,Harlem Spartans,2017-03-24,Lyrics_Blanco_MoneyontheRoad.json
No Hook,5FxsPS1K61fHEVB3FNZw6Y,Blanco,Harlem Spartans,2017-04-27,Lyrics_Blanco_NoHook.json
Ringtone,5FxsPS1K61fHEVB3FNZw6Y,Blanco,Dr. Vades,2019-02-20,Lyrics_Blanco_Ringtone.json
Salomon Rondon,5FxsPS1K61fHEVB3FNZw6Y,Blanco,Blanco (Harlem Spartans),2019-08-15,Lyrics_Blanco_SalomonRondon.json
10+1,57n1OF36WvtOeATY6WQ6iw,Digga D,CGM,2019-11-21,Lyrics_DiggaD_101.json
Mr Sheeen,57n1OF36WvtOeATY6WQ6iw,Digga D,Russ (UK),2019-06-20,Lyrics_DiggaD_MrSheeen.json
No Diet,57n1OF36WvtOeATY6WQ6iw,Digga D,Digga D,2019-04-18,Lyrics_DiggaD_NoDiet.json
No Porkies,57n1OF36WvtOeATY6WQ6iw,Digga D,CGM,2018-11-10,Lyrics_DiggaD_NoPorkies.json
Who?,57n1OF36WvtOeATY6WQ6iw,Digga D,CGM,2019-02-24,Lyrics_DiggaD_Who.json
2 ON 2,0BKx4UjPvXVGY15u0xFbbi,JAY1,Tion Wayne,2019-09-27,Lyrics_JAY1_2ON2.json
4AM in Coventry,0BKx4UjPvXVGY15u0xFbbi,JAY1,JAY1,2019-09-20,Lyrics_JAY1_4AMinCoventry.json
Becky,0BKx4UjPvXVGY15u0xFbbi,JAY1,JAY1,2018-11-25,Lyrics_JAY1_Becky.json
Good Vibes,0BKx4UjPvXVGY15u0xFbbi,JAY1,JAY1,2018-08-16,Lyrics_JAY1_GoodVibes.json
Lauren,0BKx4UjPvXVGY15u0xFbbi,JAY1,Deno Driz,2019-10-25,Lyrics_JAY1_Lauren.json
Black,3xcx9CcYTM4M1890B8o9Bp,Donae'o,Donae’O,2016-11-04,Lyrics_Donaeo_Black.json
Chalice,3xcx9CcYTM4M1890B8o9Bp,Donae'o,Donae’O,2018-10-08,Lyrics_Donaeo_Chalice.json
Let Me,3xcx9CcYTM4M1890B8o9Bp,Donae'o,Donae’O,2017-06-30,Lyrics_Donaeo_LetMe.json
Party Hard,3xcx9CcYTM4M1890B8o9Bp,Donae'o,Donae’O,,Lyrics_Donaeo_PartyHard.json
Whole Life,3xcx9CcYTM4M1890B8o9Bp,Donae'o,Donae’O,,Lyrics_Donaeo_WholeLife.json
Brixton,0fjaIHFhiW9vWX8bncZCOo,Jelani Blackman,Jelani Blackman,2019-06-07,Lyrics_JelaniBlackman_Brixton.json
Not You,0fjaIHFhiW9vWX8bncZCOo,Jelani Blackman,Jelani Blackman,2017-09-20,Lyrics_JelaniBlackman_NotYou.json
Repeater,0fjaIHFhiW9vWX8bncZCOo,Jelani Blackman,Jelani Blackman,,Lyrics_JelaniBlackman_Repeater.json
Try,0fjaIHFhiW9vWX8bncZCOo,Jelani Blackman,Jelani Blackman,2017-09-20,Lyrics_JelaniBlackman_Try.json
Twenty//Three,0fjaIHFhiW9vWX8bncZCOo,Jelani Blackman,Jelani Blackman,,Lyrics_JelaniBlackman_TwentyThree.json
BIG,7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,Young M.A,2019-06-28,Lyrics_YoungMA_BIG.json
Kold World,7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,Young M.A,2013-08-09,Lyrics_YoungMA_KoldWorld.json
NNAN,7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,Young M.A,2019-09-27,Lyrics_YoungMA_NNAN.json
No Mercy (intro),7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,Young M.A,2019-09-23,Lyrics_YoungMA_NoMercyIntro.json
OOOUUU,7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,Young M.A,2016-05-12,Lyrics_YoungMA_OOOUUU.json
PettyWap,7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,Young M.A,2018-07-03,Lyrics_YoungMA_PettyWap.json
She Like I’m Like,7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,Young M.A,2019-09-27,Lyrics_YoungMA_SheLikeImLike.json
Aguero,13eBAN8IqzICKLq1BzGmqj,JB Scofield,JB Scofield,2019-03-08,Lyrics_JBScofield_Aguero.json
Foreign Remix,13eBAN8IqzICKLq1BzGmqj,JB Scofield,JB Scofield,2016-10-16,Lyrics_JBScofield_ForeignRemix.json
Must Be Nice,13eBAN8IqzICKLq1BzGmqj,JB Scofield,JB Scofield,2017-07-03,Lyrics_JBScofield_MustBeNice.json
OK OK,13eBAN8IqzICKLq1BzGmqj,JB Scofield,JB Scofield,2019-11-13,Lyrics_JBScofield_OKOK.json
Stretch It,13eBAN8IqzICKLq1BzGmqj,JB Scofield,JB Scofield,2019-06-03,Lyrics_JBScofield_StretchIt.json
Drippy,7za6M9P94wuMsOVCHopTsI,IAMDDB,IAMDDB,2018-06-14,Lyrics_IAMDDB_Drippy.json
Pause,7za6M9P94wuMsOVCHopTsI,IAMDDB,IAMDDB,2017-05-07,Lyrics_IAMDDB_Pause.json
Shade,7za6M9P94wuMsOVCHopTsI,IAMDDB,IAMDDB,2017-08-24,Lyrics_IAMDDB_Shade.json
Urban Jazz,7za6M9P94wuMsOVCHopTsI,IAMDDB,IAMDDB,2019-02-22,Lyrics_IAMDDB_UrbanJazz.json
XOX,7za6M9P94wuMsOVCHopTsI,IAMDDB,IAMDDB,2018-06-22,Lyrics_IAMDDB_XOX.json
Bury Me Alive,3VV2TXkXYDYSUvtRRER3Wo,Kelvyn Colt,Kelvyn Colt,2017-11-10,Lyrics_KelvynColt_BuryMeAlive.json
Just Watch Me,3VV2TXkXYDYSUvtRRER3Wo,Kelvyn Colt,Kelvyn Colt,2018-06-15,Lyrics_KelvynColt_JustWatchMe.json
Legend,3VV2TXkXYDYSUvtRRER3Wo,Kelvyn Colt,Marvin Game & Kelvyn Colt,2018-09-07,Lyrics_KelvynColt_Legend.json
Moon,3VV2TXkXYDYSUvtRRER3Wo,Kelvyn Colt,Kelvyn Colt,2017-09-22,Lyrics_KelvynColt_Moon.json
Savage,3VV2TXkXYDYSUvtRRER3Wo,Kelvyn Colt,Kelvyn Colt,2019-06-18,Lyrics_KelvynColt_Savage.json
Hoods Hottest,1Pm6hTRjgSkT3B4FCQpW4g,Meekz,Meeks,2019-01-17,Lyrics_Meekz_HoodsHottest.json
Mad About Bars,1Pm6hTRjgSkT3B4FCQpW4g,Meekz,C1 (LTH),2019-07-14,Lyrics_Meekz_MadAboutBars.json
If I Ain’t Got You,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,Alicia Keys,2004-02-17,Lyrics_AliciaKeys_IfIAintGotYou.json
My Boo,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,Alicia Keys,2004-01-01,Lyrics_AliciaKeys_MyBoo.json
No One,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,Alicia Keys,2007-09-11,Lyrics_AliciaKeys_NoOne.json
Show Me Love,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,Alicia Keys,2019-09-17,Lyrics_AliciaKeys_ShowMeLove.json
Time Machine,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,Alicia Keys,2019-11-20,Lyrics_AliciaKeys_TimeMachine.json
2/10,7b79bQFziJFedJb75k6hFt,Tion Wayne,Tion Wayne,2019-09-27,Lyrics_TionWayne_210.json
2 ON 2,7b79bQFziJFedJb75k6hFt,Tion Wayne,Tion Wayne,2019-09-27,Lyrics_TionWayne_2ON2.json
Bally,7b79bQFziJFedJb75k6hFt,Tion Wayne,Swarmz (UK),2019-01-06,Lyrics_TionWayne_Bally.json
Married To The £,7b79bQFziJFedJb75k6hFt,Tion Wayne,Tion Wayne,2019-10-06,Lyrics_TionWayne_MarriedToThe.json
Options,7b79bQFziJFedJb75k6hFt,Tion Wayne,NSG,2018-11-29,Lyrics_TionWayne_Options.json
Forever Lasting,1GJ03RP8m15KzoFVsvRKSx,D'One,D’One (UK),2018-12-30,Lyrics_DOne_ForeverLasting.json
Never Over,1GJ03RP8m15KzoFVsvRKSx,D'One,D’One (UK),2019-10-11,Lyrics_DOne_NeverOver.json
On Top,1GJ03RP8m15KzoFVsvRKSx,D'One,D’One (UK),2018-06-23,Lyrics_DOne_OnTop.json
Forever & Always,5yjP3l4wzZ2vYrMqA0Odj6,Zeph,Zeph,2018-12-26,Lyrics_Zeph_ForeverAlways.json
Karma,5yjP3l4wzZ2vYrMqA0Odj6,Zeph,A-Reece,2018-10-21,Lyrics_Zeph_Karma.json
Prologue,5yjP3l4wzZ2vYrMqA0Odj6,Zeph,Zeph,,Lyrics_Zeph_Prologue.json
Pull Up,5yjP3l4wzZ2vYrMqA0Odj6,Zeph,Zeph,2019-04-11,Lyrics_Zeph_PullUp.json
The Roblox Rap,5yjP3l4wzZ2vYrMqA0Odj6,Zeph,Zeph,2018-08-31,Lyrics_Zeph_TheRobloxRap.json
Drip Too Hard,5f7VJjfbwm532GiveGC0ZK,Lil Baby,Lil Baby & Gunna,2018-09-09,Lyrics_LilBaby_DripTooHard.json
Life Goes On,5f7VJjfbwm532GiveGC0ZK,Lil Baby,Lil Baby,2018-05-18,Lyrics_LilBaby_LifeGoesOn.json
Never Recover,5f7VJjfbwm532GiveGC0ZK,Lil Baby,"Lil Baby, Gunna & Drake",2018-10-05,Lyrics_LilBaby_NeverRecover.json
Pure Cocaine,5f7VJjfbwm532GiveGC0ZK,Lil Baby,Lil Baby,2018-11-30,Lyrics_LilBaby_PureCocaine.json
Yes Indeed,5f7VJjfbwm532GiveGC0ZK,Lil Baby,Lil Baby & Drake,2018-05-12,Lyrics_LilBaby_YesIndeed.json
FIJI,3StB6ddX8vfwCGVD9HlNUw,Take A Daytrip,Take a Daytrip X Sam Austins,2017-07-12,Lyrics_TakeADaytrip_FIJI.json
Legends,3StB6ddX8vfwCGVD9HlNUw,Take A Daytrip,Juice WRLD,2018-06-19,Lyrics_TakeADaytrip_Legends.json
Lighthouse,3StB6ddX8vfwCGVD9HlNUw,Take A Daytrip,Take A Daytrip,2019-11-18,Lyrics_TakeADaytrip_Lighthouse.json
Mo Bamba,3StB6ddX8vfwCGVD9HlNUw,Take A Daytrip,Sheck Wes,2017-06-16,Lyrics_TakeADaytrip_MoBamba.json
Stressed,3StB6ddX8vfwCGVD9HlNUw,Take A Daytrip,Take a Daytrip & Octavian,2019-01-14,Lyrics_TakeADaytrip_Stressed.json
Do Not Disturb,16rCzZOMQX7P8Kmn5YKexI,Mahalia,Mahalia,2019-02-06,Lyrics_Mahalia_DoNotDisturb.json
No Pressure,16rCzZOMQX7P8Kmn5YKexI,Mahalia,Mahalia,2017-11-10,Lyrics_Mahalia_NoPressure.json
Sober,16rCzZOMQX7P8Kmn5YKexI,Mahalia,Mahalia,2017-07-07,Lyrics_Mahalia_Sober.json
Surprise Me,16rCzZOMQX7P8Kmn5YKexI,Mahalia,Mahalia,2018-09-07,Lyrics_Mahalia_SurpriseMe.json
What You Did,16rCzZOMQX7P8Kmn5YKexI,Mahalia,Mahalia,2019-09-04,Lyrics_Mahalia_WhatYouDid.json
This Town,2tAqnHDAgnGtjnlzyoa38L,Ama Lou,Ama Lou,2019-11-15,Lyrics_AmaLou_ThisTown.json
Tried Up,2tAqnHDAgnGtjnlzyoa38L,Ama Lou,Ama Lou,2018-03-28,Lyrics_AmaLou_TriedUp.json
"We tried, we tried.",2tAqnHDAgnGtjnlzyoa38L,Ama Lou,Ama Lou,2019-11-15,Lyrics_AmaLou_Wetriedwetried.json
Wire,2tAqnHDAgnGtjnlzyoa38L,Ama Lou,Ama Lou,2018-03-28,Lyrics_AmaLou_Wire.json
Wrong Lesson,2tAqnHDAgnGtjnlzyoa38L,Ama Lou,Ama Lou,2018-03-28,Lyrics_AmaLou_WrongLesson.json
Next Up,5qrlCW2Tf1oBoeOtAjZI58,Dibo,YSN DIOR,2019-09-27,Lyrics_Dibo_NextUp.json
Penelope,4hTL3jOgvZwOqegEZTOrCc,Col3trane,Col3trane,2017-09-28,Lyrics_Col3trane_Penelope.json
Perfect Timing,4hTL3jOgvZwOqegEZTOrCc,Col3trane,Col3trane & FKJ,2019-04-12,Lyrics_Col3trane_PerfectTiming.json
Rendezvous,4hTL3jOgvZwOqegEZTOrCc,Col3trane,Col3trane,2019-11-05,Lyrics_Col3trane_Rendezvous.json
Resume,4hTL3jOgvZwOqegEZTOrCc,Col3trane,Col3trane,2018-08-17,Lyrics_Col3trane_Resume.json
Superpowers,4hTL3jOgvZwOqegEZTOrCc,Col3trane,Col3trane & GoldLink,2019-03-26,Lyrics_Col3trane_Superpowers.json
Change,58ICshZ0AgBMNJiLHK3U8l,Deno,Deno Driz,2019-08-29,Lyrics_Deno_Change.json
Heathrow,58ICshZ0AgBMNJiLHK3U8l,Deno,Deno Driz,2019-10-25,Lyrics_Deno_Heathrow.json
Lauren,58ICshZ0AgBMNJiLHK3U8l,Deno,Deno Driz,2019-10-25,Lyrics_Deno_Lauren.json
Motorola,58ICshZ0AgBMNJiLHK3U8l,Deno,DABEATFREAKZ,2019-05-07,Lyrics_Deno_Motorola.json
Walking On,58ICshZ0AgBMNJiLHK3U8l,Deno,Deno Driz,2019-09-23,Lyrics_Deno_WalkingOn.json
Bounce,7k9T7lZlHjRAM1bb0r9Rm3,Wiley,Kida Kudz,,Lyrics_Wiley_Bounce.json
Heatwave,7k9T7lZlHjRAM1bb0r9Rm3,Wiley,Wiley,2013-04-01,Lyrics_Wiley_Heatwave.json
My One,7k9T7lZlHjRAM1bb0r9Rm3,Wiley,Wiley,2019-07-05,Lyrics_Wiley_MyOne.json
Too Many Man,7k9T7lZlHjRAM1bb0r9Rm3,Wiley,Wiley,2009-05-18,Lyrics_Wiley_TooManyMan.json
Wearing My Rolex,7k9T7lZlHjRAM1bb0r9Rm3,Wiley,Wiley,2008-03-29,Lyrics_Wiley_WearingMyRolex.json
Ambush,0koPE9U3b5XYArKa7R2TLm,OFB,OFB,2019-05-05,Lyrics_OFB_Ambush.json
Know Better,0koPE9U3b5XYArKa7R2TLm,OFB,OFB,2018-01-29,Lyrics_OFB_KnowBetter.json
Mad About Bars,0koPE9U3b5XYArKa7R2TLm,OFB,OFB,2017-02-19,Lyrics_OFB_MadAboutBars.json
Next Up?,0koPE9U3b5XYArKa7R2TLm,OFB,OFB,2019-02-20,Lyrics_OFB_NextUp.json
Purge,0koPE9U3b5XYArKa7R2TLm,OFB,OFB,2019-01-27,Lyrics_OFB_Purge.json
Bring Em Out,7fpQ6NCdteN7GLIpdFXaKV,Ambush Buzzworl,Ambush Buzzworl,2019-02-14,Lyrics_AmbushBuzzworl_BringEmOut.json
Daily Duppy,7fpQ6NCdteN7GLIpdFXaKV,Ambush Buzzworl,Ambush Buzzworl,2019-10-09,Lyrics_AmbushBuzzworl_DailyDuppy.json
Dem Man,7fpQ6NCdteN7GLIpdFXaKV,Ambush Buzzworl,Ambush Buzzworl,2019-04-02,Lyrics_AmbushBuzzworl_DemMan.json
My Size,7fpQ6NCdteN7GLIpdFXaKV,Ambush Buzzworl,Ambush Buzzworl,2019-10-17,Lyrics_AmbushBuzzworl_MySize.json
Only Right,7fpQ6NCdteN7GLIpdFXaKV,Ambush Buzzworl,Ambush Buzzworl,2019-08-22,Lyrics_AmbushBuzzworl_OnlyRight.json
Hungry,0rP1JrlHuwm3oS32Hpli8J,Melvillous,Melvillous,2018-01-01,Lyrics_Melvillous_Hungry.json
Mother’s Cry,0rP1JrlHuwm3oS32Hpli8J,Melvillous,Melvillous,2017-09-29,Lyrics_Melvillous_MothersCry.json
Pray & Pattern,0rP1JrlHuwm3oS32Hpli8J,Melvillous,Melvillous,2017-03-24,Lyrics_Melvillous_PrayPattern.json
Trap or Lie,0rP1JrlHuwm3oS32Hpli8J,Melvillous,Melvillous,,Lyrics_Melvillous_TraporLie.json
What’s Real?,0rP1JrlHuwm3oS32Hpli8J,Melvillous,Melvillous,2019-11-22,Lyrics_Melvillous_WhatsReal.json
Afrodrip,3z9G13I73VCCZgf2j7i8q2,Offica,Offica,2019-02-24,Lyrics_Offica_Afrodip.json
Jumpin,3z9G13I73VCCZgf2j7i8q2,Offica,Andre Fazaz,2019-07-26,Lyrics_Offica_Jumpin.json
Naruto Drillings,3z9G13I73VCCZgf2j7i8q2,Offica,Offica,2019-05-17,Lyrics_Offica_NarutoDrillings.json
Skiddibop,3z9G13I73VCCZgf2j7i8q2,Offica,Offica,,Lyrics_Offica_Skiddibop.json
Snakes & Scorpions,3z9G13I73VCCZgf2j7i8q2,Offica,Offica,2019-09-27,Lyrics_Offica_SnakesScorpions.json
Gangsta,4e8opWGsP5Yvc80ThFWoMW,Joe Grind,Joe Grind,2018-08-17,Lyrics_JoeGrind_Gangsta.json
Our Time,4e8opWGsP5Yvc80ThFWoMW,Joe Grind,Joe Grind,2015-11-28,Lyrics_JoeGrind_OurTime.json
Pon Di Riddim 2.0,4e8opWGsP5Yvc80ThFWoMW,Joe Grind,Joe Grind,2017-03-27,Lyrics_JoeGrind_PonDiRiddim20.json
Rap Meets Grime,4e8opWGsP5Yvc80ThFWoMW,Joe Grind,Joe Grind,2012-07-23,Lyrics_JoeGrind_RapMeetsGrime.json
This Is How It Feels,4e8opWGsP5Yvc80ThFWoMW,Joe Grind,Joe Grind,2010-12-13,Lyrics_JoeGrind_ThisIsHowItFeels.json
Baddie,5wucmusGLo524OvL9MuQOX,Mitch,Mitch (UK),2019-11-21,Lyrics_Mitch_Baddie.json
Daily Duppy,5wucmusGLo524OvL9MuQOX,Mitch,Mitch (UK),2019-09-01,Lyrics_Mitch_DailyDuppy.json
Ima Dog,5wucmusGLo524OvL9MuQOX,Mitch,Mitch,2018-04-20,Lyrics_Mitch_ImaDog.json
Money Mitch 2,5wucmusGLo524OvL9MuQOX,Mitch,Mitch,2019-05-19,Lyrics_Mitch_MoneyMitch2.json
New Drip,5wucmusGLo524OvL9MuQOX,Mitch,MastermindMcr,2019-06-30,Lyrics_Mitch_NewDrip.json
101 FM,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,Little Simz,2018-12-05,Lyrics_LittleSimz_101FM.json
Flowers,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,Little Simz,2019-03-01,Lyrics_LittleSimz_Flowers.json
Offence,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,Little Simz,2018-09-17,Lyrics_LittleSimz_Offence.json
Selfish,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,Little Simz,2019-01-16,Lyrics_LittleSimz_Selfish.json
Wounds,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,Little Simz,2019-03-01,Lyrics_LittleSimz_Wounds.json
Change,39XT9gMoNmMCOlvTTR273m,K-Trap,K Trap,2019-06-28,Lyrics_K-Trap_Change.json
David Blaine,39XT9gMoNmMCOlvTTR273m,K-Trap,K Trap,2016-12-09,Lyrics_K-Trap_DavidBlaine.json
Edgware Road,39XT9gMoNmMCOlvTTR273m,K-Trap,K Trap,2018-06-28,Lyrics_K-Trap_EdgwareRoad.json
Exit,39XT9gMoNmMCOlvTTR273m,K-Trap,K Trap,2019-10-21,Lyrics_K-Trap_Exit.json
No Caller,39XT9gMoNmMCOlvTTR273m,K-Trap,K Trap,2019-06-28,Lyrics_K-Trap_NoCaller.json
Dream,2LakckgvXEtJlKOYP6BO11,Lancey Foux,Lancey Foux,2018-09-16,Lyrics_LanceyFoux_Dream.json
Dyed 2WICE,2LakckgvXEtJlKOYP6BO11,Lancey Foux,Lancey Foux,2018-07-06,Lyrics_LanceyFoux_Dyed2WICE.json
India,2LakckgvXEtJlKOYP6BO11,Lancey Foux,Lancey Foux,2019-09-13,Lyrics_LanceyFoux_India.json
Low It !,2LakckgvXEtJlKOYP6BO11,Lancey Foux,Lancey Foux,2019-11-01,Lyrics_LanceyFoux_LowIt.json
Need Me,2LakckgvXEtJlKOYP6BO11,Lancey Foux,C3llypizzaz,2019-11-22,Lyrics_LanceyFoux_NeedMe.json
Elevate,4cy8rq83cl4eKpRWRK9hyM,J Fado,J Fado,2019-11-22,Lyrics_JFado_Elevate.json
No Idea,4cy8rq83cl4eKpRWRK9hyM,J Fado,J Fado,2018-09-13,Lyrics_JFado_NoIdea.json
2 Days,7AXuWUXnSqeOfW4Wv29760,Tiny Boost,Tiny Boost,2018-03-25,Lyrics_TinyBoost_2Days.json
Burner In the Ride,7AXuWUXnSqeOfW4Wv29760,Tiny Boost,Tiny Boost,2019-11-08,Lyrics_TinyBoost_BurnerIntheRide.json
Maddest Of The Maddest Remix,7AXuWUXnSqeOfW4Wv29760,Tiny Boost,Burner (37/OJB),2019-06-21,Lyrics_TinyBoost_MaddestOfTheMaddestRemix.json
Round 1,7AXuWUXnSqeOfW4Wv29760,Tiny Boost,Tiny Boost,2018-10-30,Lyrics_TinyBoost_Round1.json
Trenches,7AXuWUXnSqeOfW4Wv29760,Tiny Boost,Tiny Boost,2019-11-14,Lyrics_TinyBoost_Trenches.json
ATM,0Mf9AMLaP102sdJQ3Xqm6J,Rushy,Rushy (Straight3),2020-08-08,Lyrics_Rushy_ATM.json
Hi! Bye!,0Mf9AMLaP102sdJQ3Xqm6J,Rushy,Rushy (Straight3),2019-05-03,Lyrics_Rushy_HiBye.json
Next UP? [S2.E16],0Mf9AMLaP102sdJQ3Xqm6J,Rushy,Rushy (Straight3),2019-03-06,Lyrics_Rushy_NextUPS2E16.json
Trippidy Trap,0Mf9AMLaP102sdJQ3Xqm6J,Rushy,Rushy (Straight3),2019-01-06,Lyrics_Rushy_TrippidyTrap.json
